eOthello_game_id,winner,game_moves
768323,-1,d3e3f4c5f3f2e2e1f1g4d1g3h3d2c4b3f5c3c1g6f6g5h6h5h4f7f8g2c2g7h1e6h2g1a3b2b4b5a4e8h7g8h8d6d8e7d7c7c6c8b8a6a5a2a1b1a7b6b7a8
768308,-1,f5f6e6f4g3f3g4h3e3h4g5d3c2c3e2f2d2c4h5h6f1g6b5b4c5d1e1g1b3c1f7f8g7b1e7a3b2a4a5a1g2h7a2b6d6a6a7a8e8d8h8d7c8g8c6b8h2h1b7c7
767924,-1,d3e3f4c5f3f2e2e1d2c4c3d1c1c2f1g5f5g6e6g3g4d6h3h4b1e7b3f6h5b4h6a3f7g8e8g7d7d8h8h7f8c7c8g2b8c6a5a4a2b7a8b5b6h2h1g1a1b2a6a7
767923,1,d3c3c4e3f6c5d2e2b5c2d1c1f1d6f2f3d7e1b1e6b3a3b4a6b6g6a4a5f7a7h5c6g4a2c7c8e8d8f4f5g5f8e7h6h7h3g3h2g7g1h1h4g2b2a1h8g8a8b8b7
767922,1,d3c5d6e3f4c6c4b3f3f5e6f7g5e7b4a3b5b6a6c3a4f6d2a5a2g4a7h4c7d7g3c8h6g6e8d8b8c1e2c2e1f1d1f2f8b2g8b7h5g7a8h7h8g2h3h2h1g1b1a1
767915,-1,f5f6e6f4d3d6g4f3f7e3g6e7e8c5d7g5g3c2h5e2c6h3c3c4b3b5b4a5a3b6a6a4d2h4e1h6f2c1d1f1g2g1b2b1h7g7d8f8h8g8a1a2b7c7c8a8a7b8h1h2
767913,1,d3e3f4c5f3f2e2e1f5g4g3d2f1h3d1g5e6f6c1d7h5h4h2g2c3c2g1b3e7e8c4b1a1b5g6f7h1b4b2a2a3a4f8g8c8c7d6c6a5h7h6g7h8b6a6a7d8b8a8b7
767911,-1,e6f6f5f4e3c5c4d3f3e2f2d2c6g4e1c3d1c1g3c2h5h4h3g6d6g5b4f1h6a5b3b5a3b6a4a6a7c7e7d7f7e8f8g8d8c8g2h1g1h2g7b7b8a8b1b2a1a2h7h8
767906,1,d3e3f4c3f5f6e6g5g4g6f3d7c4b5e2h3d2c2e7c5d6d8f8g3f7c1d1e8c8f1e1f2g8c7h6c6h4h5h2g2b8b7a5a4a8a6b6b4h1g1b2b3a3a7b1a1a2h7g7h8
767901,1,c4c3d3e3f4d6c7f3c2e6f5d2e7b5c6b4f2g3c1e1h3g4g5e2b3h5c5h6h4h2a6a3g6b6a4c8d7h7f6f8d1b1f1g1d8f7e8b7a5g2a2b8a8a7g8g7h8a1b2h1
767502,1,e6f6f5f4e3c5c6d3g4g5b5f3h5h6g3h4h3h2g6h7c4f7e7d8f8d7c7c8d6b8e8g8c2a4a6b6c3d2b4a3b3c1d1e1e2b1f2a2a7g7b7a5a1a8f1g2g1b2h8h1
767500,1,d3c3c4e3f4d6e6f6f5b5e2g3f3g6g5c6c5b4d2c2b3h4h3d1e1f1f2g4a4c1a6a5b6c7c8d8e8a3a2h2a7b7e7f7f8g2h6d7b2g7h8g8h7a8b8a1b1h5h1g1
767497,-1,f5f6e6f4g5e7f7g6d7h5g4f8g8h8h4h6c3h3g3e3f3d3d2c8h7g7d6c6b7c5c4b6c7b4a6a8e8d8b8a7b3a5a4a3b5d1e2e1c2c1f2f1b2a1b1a2g2g1h1h2
767367,-1,d3c3c4c5d6f4f3f2f5e2g4e7d2e6c6e3f6d7c7c1f8e8c8d8f7b5b6h5h4g3h6g6a4h3h2g8g5b8h7a6f1a5a7b4d1c2b3e1b1a3a2g7b7h8h1a8a1b2g1g2
767364,1,d3c3c4e3f2f3e2f1f4e1d2f5g4g3d1h3e6d6g6e7f6g5h6c1h4c2d7b5b4a5a6a7e8h5a4a3b3c5b6a2c6c8d8f8c7h7f7g8b2b8g1a1g2g7b1h1h8b7h2a8
767360,1,d3c3c4e3f4d6e6e7f5f6f3g6g5b5e2g3g4f2d2h5h3f1h4e1h6c5h7g2f7f8d7d8e8g7a5b4h2c6a4a3h1b3g1b6d1c1c2a6b1a2h8g8c7c8b8a8a7b7a1
767324,1,d3c3c4c5d6e6c6f4f6d7e3f2f3b6f5g5g4g6h6h3h4h5h2c2f1e2d1e1d2g3e7c1b1e8h7f7b5a4g1b3b4a3f8g8c8c7b8b7a8a7d8g7h8a6a5g2b2a2a1h1
767322,-1,f5f6e6f4c3d6g5g4c7g6e7e8f8g8h5d8h3h6g3f3e3d3d7h4c2c8f7h2g7b8c6f2e2d1e1f1b7a8c5d2c1b4c4b5b3b6a4a5a3a2g1b2a1b1a6h1g2a7h7h8
767318,1,d3c5d6e7f5g5e6f7c6c4d7c8f6b5e8f8d8c7f4g6b3g4a6a5a4b6a7g3h3h4h5f3e2h6h7e3d2c2c3b4h2a3a2c1e1d1b1b2b8a8a1b7f2g2g7g1f1h1h8g8
767315,-1,c4c3d3e3f6c5d2e2f3f4e1f1f2d1c1b1c2g1f5g3g4b3h3d6c6e6c7d7e8d8c8b6b5b4a4a6e7a5a7f8f7b8a3g8b2h4h5a1g5a2h2g7g6h6h8a8h7b7g2h1
767312,1,d3c3c4c5d6e6c6f4f6f7f5e7d7c7f8e2c8d8e8g5g6e3h5g4f3h3h4h6d2d1b4b3g3b6b5a4a6a5c1e1f1c2a3f2b1b7g7h7h8g8a7b2a2b8a8a1h2g2g1h1
767309,-1,c4c3d3e3f5c5b5d6f2f3d7e6f6c6b6c7d8c8f4e8e2a6b4d2c1d1e1a5c2e7f8g8b7a4a3a2b3f7g7h8g6h5h7h6g5h4b2a1b1g4h3g3h2h1g2a8a7b8f1g1
767308,1,d3e3f4c3f5f6e6g6g5c6c5c4f3h6g4f7h5h4h3d6h7g3f8e7b5a5b4b6d7c7c8a3a6e8d8b3h2a7a4b7a8b8a2b2a1d2c2e2f1e1d1g2h1g7h8g8f2g1b1c1
767307,-1,e6f6f5f4c3d6f3f2f7e3c6f8g5g6e7e8g3h3h6g4d3h5d8c8h4d7d2e2d1e1f1h7g2h2g7h1c7g1c2c4c1b1a1b2a2b3c5a3b4a4a5b5b6a6b8b7a8a7g8h8
767303,1,d3c3c4c5d6f4f3e3d2c2f2e1g4e6c6f5b5e2b4a4b3a6a5b6f1a3f6g5g6h5e7h3c1f8d1g3h6d7f7h4c8d8c7e8g8h7g7b7g2h1h2g1h8b1a8a7b8b2a1a2
767295,-1,d3e3f4c3f5f6e6g6g5h6f7e8h4e7f8c5d8g4d6c7h3g3f3e2f2d7c8h5h7f1c6g7b5a5c4b6b4a4a6a7d2c1g2c2e1d1a3h1h8g1a8h2b3b8b7g8b1a1b2a2
767292,-1,d3c3c4e3f2f3e2f1f4f5g3h4h3h2g4e1d2h5c2c5g6f6g5d1c1b1f7e6b6e7h6h7d7f8c6c8e8d8d6b3a3b5a6b4b2a1g2a2b7a4a5a7g7a8b8c7g1h1g8h8
767279,-1,d3c3c4e3f4d6e6f5f3e7f6g6g5c6c5b6b5a4a6b3b4h4h5a3f2h6e2a5a2c2d2d1e1g3c1g4a7f1c7d7e8f8g1f7g8c8g2b8h3b2h7g7d8h8a1h2b1b7
767277,-1,c4c3d3e3f6c5d2e2b4b5b6d6f4f3e7g4e6c6d7f5e1f1c2d1c1b1g6g5h3h4h5f2g3b3a3c7d8c8b8f8f7a5a6g7a4e8g8h8h7h6b7a8b2a7g1h1g2h2a2a1
767276,1,d3c3c4e3f4d6e6f5f3e7f6g6g5b5e2e1d2h4f1g4d7c2d1c8g3c1b1c7f2c6c5h3a6b6e8f8g8d8b8f7a5b4a3a4b3g2g1g7h1h2h8h7b7a8a7b2h6h5a1a2
767260,-1,f5f6e6f4c3d6g5g4d7h6h5h4d3e3g3f3e7h3e2c5b6c4b3f2g6d1f1d2e1g1c2c1g2f7g8b1b2a1b4c6a2a3b5c7c8f8e8d8a5a4a6a7g7h7b7h8b8a8h2h1
767257,1,d3c5d6e7f5f4e6e3f3c4c6g3g4b6h3h4h5f6e8f7f8e2e1f1g1f2d1d2c1c2b1g5h6d7g6g2c3b3a3h7h8g8g7b2a1b4c8a2a4b5a5d8c7a7a6b7h2h1a8b8
767252,-1,e6f6f5f4g5e7f7g6d7f8g4h5e3d3f3c5c4c3h4h6b6h3b4d2f2g3e2f1d1e1b3c1g7c2g2h7d6e8d8h1g1h2g8h8b1a1b2c6b5c7c8b8b7a8a7a6a5a4a3a2
767251,1,d3e3f4c3f5f6e6g5g4g6f3h4h3e7h5h6h7c4f7f8d8d6d7c7c8g3c6c5h2g7e8b6a6b8b5b4a3g8h8g2a8a7b7a4a5a2a1h1e2b3b2b1g1f2c2f1d2c1d1e1
767249,-1,e6f6f5f4g3f3g4h3e3d3f2e1c2c3f1g1e2h4g5d1e7d6c6d7e8c8g6d2c1b1c7b6a5f8d8f7b5c5c4b4a3a4b3a6a7b7g7h8g8h7h6h5b8a8b2a1a2h2g2h1
767243,1,d3e3f4c3f5f6e6g5g4g6f3h3e2f1h4h5g3c5d1d2f7e8f8e1g1d7d8f2e7d6h7h6h2g7c8c7g8c1c2b1c4b8c6h8b7a8b5b6b4a3a5a4a2b3a7a6b2a1g2
767239,1,d3c3c4e3c2c5f6e6f3e2f5d2f1f4g4e1d1g3e7h5d6c6b6g5g6d7h6f8f7h4d8e8f2c8h3c7h7a6g7b5a5a4b7b4a7g2a3a8b8a2h1b3h2g1b2c1b1a1g8h8
767129,-1,c4c3d3e3f5c5e2f3b4d6e6f4e7f6f2d2d1c2g3c1e1g4g6b3h4h3g5h5a4f1b2h6g2g1b1h7g7e8f7h8g8f8d8c8a1a2a3b5a5c6b6d7c7a6a7b8a8b7h1h2
766975,-1,f5f6e6f4e3c5c6d3f3e2g5g6g4e7f7h6h4f2d8f8e1f1d1c1g3d2h5h3c3b3b5e8c2c4b4c8a4a6b6d6d7c7b2a1b1a2g7h8g8h7h2g2h1g1b7a3b8a5a8a7
766962,-1,e6f6f5f4g3f3g4h3e3d3f2e1f1g1c3d6g5e2c7c5b5c6d2b6a5c4d1c1c2b4a4a3b3a6d7b1g6a2b2d8a7a8e7b7b8c8e8h4g2a1f7h7h5h6g7h8g8f8h2h1
766940,1,d3e3f4c5f3f2e2e1d2c4c3d1c1b3f1c2a3g5f5g6b4b5a6g3h3a4a5b6b1b2g4h2a7h4c6d6d7e6h6f6e7f7f8g7h7h8h5g8e8d8c7c8b7g2a2b8a8g1h1
766937,1,d3c3c4e3f4d6e6c5c6c7b5b6d7a6a4d8b4a3a2b3c2a5a7f7c8f5e8e2d2d1c1e1f1g3g4e7f8h3g8f2f3g5h6h5g6h7h4f6h8g2h1g1h2b8g7b7a8b2a1b1
766923,1,d3c3c4e3f4d6e6f6f5g6f3g4g5h4g3b5h3c5h5f2b4a3h6b3f1g2e2e1h1h2g1d2c2c1d1h7h8b1e7d7g7e8b2f7f8g8c6c7d8a6b6a4a5a2a7
766877,-1,d3c3c4e3f6c5f3f4e2d2g4d6c1e1c6f1d7f2b5g3b3a3d1b1c2b4a4a5h3a6b6a2b2a7g2a1b7g1e6c7a8f7f5b8c8e8d8g5f8e7h1g6h2g8h8h4h5h7h6g7
766875,1,d3c3c4c5d6f4f5d7c6e6c7f6e8e7b4b3b5d2f8c8d8e3b8a3b6a5g6f7a4a6e2h6g8f3g5h5g4f2h4h3b7g3g2f1h1g1h2a8a7h8e1c1d1c2b1g7h7b2a1a2
766873,-1,e6f6f5f4c3d6g5g4e7f7c7h6h5h4e3d8e8f8f3d7g6f2c8h7g8d3h3h2d2g3e2d1e1f1g7c6c4h8g2c1c5g1c2b1b2h1b8b7a8b6a5a7a6b5a4b4a3a1b3a2
766775,1,d3c5d6e3f4c3f3d7c4f6e6f5e2c2d2e1c6b3f2g5g4h4g6e7d8c8b8h6e8b4b6b5a4a5a6c7f1g3h5h3f8f7g8d1a3g1a2g7g2h1h2a7a8b2a1b1c1b7h7h8
766587,-1,e6f6f5f4c3d6f3f2g6g5h5g4f7h4c7f8h3g3e7d7c8e3d8e8d2e2d3c6c5b8e1b6a6c4b5h6h7g2g7f1h2h1g1d1c1a4a5a7b4a3c2b3b1a1b2a2b7a8h8g8
765765,1,d3c3c4e3f4d6e6g4f3f5g3f6h4g5e7e8e2d2d1c6f2c1g6h5b3e1f1c2h6f7f8a4d8b5a3c5b4b6d7a5b1c7c8h3h2a2b2b7a8b8a7g7h8g8h7g2a6a1g1h1
765763,-1,e6f6f5f4g5e7d7g6g4h5h6h7h4h3e8f7f3e3g3h2e2f2d2d1f8c1d3c2e1f1c3b3b2c4b4a1g2d6c6c5b1a2b5a3a4a5a6b6b7a7g7h8g8d8c7c8a8b8g1h1
765760,1,d3c5d6e7f5f4e6e3f3g3g4h4g5f6h6h5g6c4f7f2e2f8h3d1f1c2c3d2b4b5c1a4e1b3a3a2a6b6d8e8g8d7c8c6c7b7b8b1a1g1h1b2g2h2a8a7a5g7h8h7
765759,-1,f5f6e6f4g5e7f7g6d7h5h6h7h4h3g4f3g3h2c3f8e3d3d2e2f1d1e1g1f2c1c2e8g7d8d6c8c7b1c4b8c6b6c5b5b3a3b4a4b7a8a6a7a5b2a1a2h1h8g8g2
765756,1,d3e3f4c5f3g4f5d2c3e6c4g3h3b3b4a4c1d1e1c2d6f6h4c6b1e2a3h5h6f2a5g5f1b2g6b5a6b6a2h2h1h7h8g7g8f8a1e7f7d7a7b7a8c7g2g1e8c8d8b8
765755,-1,e6f6f5f4g6d6g4h4c5c6c4e7f3e3f7d7g5g3c8d8e8b6h3h2d3d2c3b5e1c1b3b4c7a3a6h5a4a5c2e2d1f1h6h7f2b1a2f8g8b2g7h8g2b8b7a8a7a1g1h1
765754,1,d3e3f4c3f5d6c5b6c4g6f3e6f6c6b5a4a5a6b4b3e2f2d2d1f1e1h6g5h4h5g4h3h2g3c1c2g1f7f8g2b1g8h8g7h1b2h7e7d7c8e8d8c7b8a1a2a3a7b7a8
765753,-1,c4c3d3e3f6c5d2e2b6c2b4a4d1c1a3a2f1a5f2f3b5e1b3a6b1a7g4g3h4d6c6f5e7e6f7d7d8c8g5h3h5h6c7e8f4b8f8g8g7h8h7g6b2a1b7a8h2h1g1g2
765746,1,f5f6e6f4e3c5c4d3f3e2d1f1g6g3b6c3d2c1e1f2g5f7g4h4h6h5h3c2b4d7e7d6c7b3c6a5b5f8a3c8a4a2d8e8h7a6b7a7a8b8a1g2g8h2h1g1b1b2g7h8
765743,1,d3c3c4c5d6c7f5f4b5b4b3a4c6a5a6a7f6e3g4e6b6h3c8g5d7e8d8e2f8d2c2f7d1e7f1a3f2f3g3e1c1h4h6h5h2b2a1b1a2b7g6g7g2h1a8g1b8h7h8g8
765740,-1,c4c3d3e3f5c5f3g3b3f4b5a3g4h5h3g5h4h2g6h6d2b4a4e1e2d1f2f6f1c2e6g1f7f8c1b1h7h8g8g7a2e8g2e7d8h1d7d6c7c6b6c8b2a1b8a8a7b7a5a6
765737,1,d3c3c4c5d6c7f5f4b5b6c6a5e6e7d7d8e3b4c2f7f6f3g5g3g4h5h6f2g6e2d2d1c1e1f1h4h3b7a8b8c8e8a7a6f8g7a4b2h8h7g8a3b1g2g1h2h1a2a1b3
765733,-1,e6f6f5f4d3d6f3e3f2c5c6c4e7d7e8f8g8c8c7b6g6g5a5h6g3g4h5h4d8h8h3b8f7a6b5a4c3g7b7b4b3a8h7a7a3h2g2a2b2h1g1f1e1e2d1d2c2b1a1c1
765729,1,d3c5d6e3f4c3c4f6f5e6f3c6b5b6e7f8g6g4g3h3f2b4h5f7e2h6h4g5c2d2b3e1f1a3d1c1b1g2d7e8g1c7a5a4a2b2a6a7b7a8b8c8d8g8g7h2h1a1h7h8
765726,-1,c4c3d3e3f2f3e2f1f4e1d2f5g6f6g3g4d6e6g5c5d1d7f7c1c6e7b4f8c7c2b6a4c8h3b3a3d8e8g8b5a6a5a2h6h5h4b2h7g7b8a8h8b7a7h2h1g1g2b1a1
765722,1,d3e3f4c5f3d2c3f2c4b4e2b3c1c2f1g5f5g4b1e1d1g3a3g6h3b2h6h5h4g2g1a5a4a1a6d6c6e6f7e7f6f8e8d8d7c8c7a2b5h7g7a7h8g8b6b7a8b8h2
765716,-1,f5f6e6f4g5e7f7g6d7f8g4h6h5e8e3f3g3h3d6h4c3d2e1e2d3f2f1c8d8c7b6c6g1a5g7c4b5c5a6a7b4c1c2a4b3a3b2d1b1h7h8g8h2a1g2h1a2a8b8b7
765715,1,e6f6f5f4c3d6f3e3g4g3g5h5f7h6c7f8e2d3d2e1g6e7d7c8f2f1h4h3e8d8g7c6c4c5b6h8g2a6h7g8b5a5b7d1c1a8c2b8b4h1h2g1a4b1b2a1b3a3a2a7
765712,1,d3e3f4c5f3f2e2e1d2c4c3d1c1b3e6f7c2g3f1g5g4h5h6f6h4h3h2f5g6b2b1g2f8g8h8g7h7e7d6a1d7a4b4a5e8c6b7c7c8d8b8a8b6b5a6a7a2a3g1h1
765413,-1,c4c3d3e3f4d6c6f5f3g4h4g5f2e2d7h3d1h5g3e6f7e7d2c1f6c2e8g6h6h7b3f8e1d8b1c8g7c5c7b4b6a6a4h2a5b8b5h8g8b7a8a7g2h1g1f1a1a2a3b2
765388,1,d3c3c4e3f4d6e6c5e2f2c6f7f6d7d2f3b4e1c2b3b5a5a3a6b6d1c1e7f5g3g4h5c7d8h4a4a7g6a2h3f1g5c8b8g7h7h8g8h6b7a8b2a1b1h2g1h1g2e8f8
765288,1,d3e3f4c3f5f6e6g5g4g6f3h3c4d7f2b4c5b5d6e7d2c2b3a4a3c6a5f1c1e2g3h4e1d1g1g2a6b2b6b7b1h5h6h1h2h7g7h8f7a8g8a7b8c8d8c7e8f8a2a1
765283,-1,c4c3d3e3f6c5d2e2b4d6f4f3c6g4f1e6f5c1e1f7f2c2c7d7d8d1e7e8h4h3g3h5g5g1f8h6g6h2g2a4a3a2b3h1b2b1a1b5b6a7a5a6b7a8b8c8g8g7h7h8
765215,-1,e6f6f5f4d3d6g4f3f7e3d7e7f8d8g5g6e8g8d2e2h5h3h4c8c7c1e1c4d1c3c5f1f2g3b5c2b3a3h2b4a4b8c6a6a5b6g2g7b7h6a2a1b1b2h7h8g1h1a8a7
765211,1,d3e3f4c3f5d6c5e6c4b6c6b3b4c7f6b5a5g3g4a4a3f3d2h4g5h5g6f7a6f2a2c1e1c2e2d1b1b2f1e7d8a1d7a7b7a8b8c8e8f8g8g7h8h7h6h3h2h1g1g2
765198,1,d3e3f4c3f5f6e6g5g4g6f3d7c4b5e2h3d2c2e7f1e1d8f7e8f8c6d6c5b3a4c1c7b4f2g3d1g1a5b6a6c8h2h4h5b1g7h8g8h7b7h6g2h1b2a1a2a3b8a8a7
765030,-1,c4c3d3e3f4d6e6f5f3g4h4h3h5h6c7g5g3f6g6h2e2d2d1f2c2e1f1c5c6d7d8h7f7f8e7e8g8b6a5b4a3b5a4b3a2a7g2c8b8h1g7h8g1a8b7a6a1b2c1b1
765025,1,d3c5d6e7f5g5f6e3f4c3c4f3e6c6d7d8c8c7e8f8g8b4b8g6f7g4h6g7h4h5h8h7g3b7a4b5a8b3b6g2h3a7a6a5a3f2h1h2g1d2d1e2f1c1c2b2e1a2a1b1
765019,-1,d3c3c4e3f2f3e2f1f6c5f5f4b5b4c2e1g4b3d2a6a4a5c6a3g3b1d1c1g2b6b2g1b7e6d7h1d6a7h2h3h4g5h5a8c7g6b8h6e7c8e8d8f8f7g7h8g8a2a1h7
764959,1,d3c5d6e3f4f5c4c2e6c6b4e7c7c3f3d7g6g5d2d1c1b6e1b5a5a6f8f7e2h5g4a4c8f6e8d8a3h3h4f1g1b3f2g3h6a2h2b8a8b1a1g2h1h7g7b2a7b7g8h8
764958,-1,d3c3c4e3f4d6c7f5e6f3g3g4c2f6d2c5e2f2g5h3g6b4a4b3c6h6h4h5a3c1d1e1g2h2b5a6h1b6h7g7h8g8f8e7f7d7e8d8c8b8a8b2b1g1f1a1a2a5b7a7
764953,1,d3c3c4c5d6e6c6e7f5c7b4b3b6e3f4f3d2b5a3g6a6f2c8a5a4c1d7d8e8g3f8b7f6c2h6f7g8b2b8g7h8h7g5g4a2h5a1b1d1e1e2f1h4h3h2g2g1h1a7a8
764951,-1,e6f6f5f4g3f3g4h3e3d3g2h4h5h6e2d2c3c4g5g6c5d6c6h2e1b5a5a6b4a4c2b6c7d7b7b3e8h1a3a8f7b8e7c8h7d8g7h8g1f1f2d1c1b1b2a2a1f8a7g8
764945,-1,d3c3c4e3f4d6c6f5f3g4g5e6f7f6e7b4h5g6c5h3e2h4g3h6d2c2b5c1d1h2f2f1a4e1h7h8b3g7g2a3a2a5g8a1b1b2a6f8e8d8b6a7c7d7c8b7a8b8g1h1
764943,1,d3c3c4e3f4d6e6b4e2f7c5f6f5b6e7f8c6f2g6e1d8e8g8d7c8c7b8g4g5h5a6b5f3g3a5a4h3h4h6a7f1g1d2c1d1g2c2b3b2a3a1b1a2b7h1h7h2g7a8h8
764942,-1,f5f6e6f4d3d6f3e3g5g4g6c5e7f7c4f2d7c6h4h3f8h5h6h7d2e2e1c8d8c1b4d1c3f1c7b3c2a4b5a6a5b1a3a2g3b6b8h2b7e8g7h8a7a8g1h1b2g2g8a1
764940,1,d3c5d6e3f4c6c4b3f3f5e6e7f6g3g4f7f8g6h5h3e8d8c8d7g5h6h4e2c7c3f2f1d1d2c1c2b5a6b1b6b4a5a3g2a4a2g7b7b2b8a8a1e1h8a7g8h1g1h2h7
764889,-1,d3c3c4e3f2f3f6b4c5e2b3a3a4a5e1f4d2c2b5f1f5a6g5b6g3d1c1b1b2g1c6h3a7a8g2b7g4c7b8c8d8d7e8e7e6d6f8f7g6h1h2h4h6h5g8h8h7g7a2
764886,-1,c4c3d3e3c2c5e6d6f6f5b6e7e2d2e1f1f7d7c6c7f8e8c8g8d8b8f2d1c1b1f3g6g4g5h5b5a5a6b4a4h6a3g7g1f4h8b7h7b3h4g3h3g2a2h2h1b2a1a7a8
764883,1,d3c3c4c5d6e7f5f4f3g4b3e6b5c6e3f2g3b6f1e2d2a5h5b4g5h4h3g6h6c2a4e1f6a3e8f8g8f7d8d7c8c7b8g1a6a7c1g2d1b1h1h2a1b7a8h7g7h8a2b2
761792,-1,e6f6f5f4f3c5c4d6g5g4e3g3d7h6e7c6g6f8e8d8h4e2h3d3f7h7b5b6c8b8c7f2h5h2c3b3a6b4d2g8e1a4c2a5a3c1f1d1b1b2a1g2a7b7g7a2h1g1h8a8
761813,0,d3c5d6e3f4e6f5f6c4c6e7f8d7e8f7g4g5b3f3d2c3b4h3h5h4c2h6e2f2g3b5a6h2b6c8f1a4a3a2a5a7c7b8g6b2a1b7a8d8g7b1c1d1e1h8h7g2h1g1g8
763869,-1,d3c3c4e3f4d6c7f3c5g4d2b4f5e2e1f1g5d1h4f2b3a3a4a5c1b1c2b5g3c6b6e6f6e7d7c8e8a6g2g1b8a8b7h1h2d8a7f8f7g8b2h3h5g6g7h6h8a2a1
763866,1,d3e3f4c5f3d2c3b4c4f2e2g3g4f5c2e1f1d1c1g5b3b5a5a4a3b2a6b6h3h4g1h2b1g2f6e7h1g6a7d6c6c7c8e6h5h6h7g7h8f7g8e8f8d8d7b7a1a2b8a8
763865,-1,c4c3d3e3c2c5e2d2f4f3f5f2b6g3g4h5f6e6d1g5g6e7e1h6d6c6f1a6e8d7h3b5d8c8f7f8a5a4c7b4h4g8h7b8g7h8a3h2a7c1b1b3b2a1a2g1b7a8g2h1
763863,1,d3c5d6e3f4d2c4f5e6c6f2g3f6e2g5e1f3b4h3d7f1h6d1g4e7f8g6f7c1h5c3h4h7c2b1g2b3a3a5b5g7g8h8g1h1b2h2a1a2a4a6b6e8d8c8b7a7c7a8b8
763857,-1,f5f6e6f4d3d6g4f3g5e3f7e7c6h6d8g6h4f8d2h3g8h8h7g7h5g3e2f2f1e8d7c8c7b8c5b6b5a4a6c4a5a7b3b4a3a2c3d1e1c1c2g1g2h1h2b1b2a1b7a8
763855,1,d3c5d6e7f5e3c4f4e6g5f6g6f3e2g4h3h4c2h2h5h6g3d2f2h7c1d1b4f1e1b1c3b3a3a4a5g1b5f7c6d8e8f8a2d7c7c8b6a7b7a8b8a6b2a1g7g2g8h8
763853,-1,e6f6f5f4e3c5c4d3f3e2f2d2c6g4e1c3d1c1g5f1e7h6b3f7h3h4c2d7g6d6c8d8g3h5c7h2e8b1f8a3g2b4a4a5b2b5a6a1b6h1g1b7a8a7a2b8g7h7h8g8
763852,1,d3c5d6e7e6f6b5b4d7f5f4d8c6c7b6a6g5h4f7g6h6e8f8c4c8f3e3f2e2c3h5d1h3g4g3g7f1g2h2e1d2h1g1h7c1c2b1b2a1b3a2a4a3a5a7b7b8a8g8h8
763849,1,e6f6f5f4d3d6g4f3g5e3e2f2d7e7g6f7f8d8d2h3g7e8c8h8h6g8h4h5h7g3f1b8g2c4c6c3c5c1d1h1h2g1e1c2b5b6c7a4b4a3b3a2a6b2a1b1a5b7a7a8
763803,-1,c4c3d3e3f5c5b5d6f2f3b4f4d7f1f6e6g4g3f7h4e2e1d2g5h6h5g6c6c7h7h3h2d1f8g8h8g7e7g1c8g2h1d8e8b8b7a8b6a6a7a5a4a3b3a2b2a1c2c1b1
763800,1,d3e3f4c3f5d6c5g5c4f6e6d7g4h4f3g3d2b5e2f2h3c1h5e1f1b3d1c2h6g1b4a3g6g2e7f8h1h2b1f7c6c7a6a5b6a7a4b7a8b8c8d8e8b2g8g7h7h8a2
763799,-1,f5f6e6f4d3d6d7c5g6g5b6e3f2e2h4e7f8f7e8c6c4c8f1a6d8g8c7b8f3h6h5h3g4b5b4a3h7h8g7c3a5c2b3a4c1d2d1g3g2h1h2g1b2e1b7a8a7b1a2a1
763797,1,d3c3c4c5d6f4f5e3d2f6e6c2f3g3e2f1e1c7c6d1g5f2b5g4h3d7e7e8f8a5d8c8b8h6h5h4h7g6f7b6h2b7a4a3a8a6c1b4b3b1g2b2a1a7a2h1g1h8g7g8
763795,-1,e6f6f5f4e3c5c6d3g6d6g5g4b6c4f3e7c2g3h4h3f7d7h5f8c8d8c7b5a5b4b3a3a4a6e8b8c3c1d2g8d1e1e2f1f2b1h2a2b7g1g2h1g7a7b2a8h6h7h8a1
763793,1,d3e3f4c5f3g4f5e6c4c3d6f6g5c6h3h5h6h4g6f7e7f8g3d7c8c2c7d8e8d2e2f1g8h7h8g7b5b4b6a5a3b3c1e1a6f2a4b2a1a2b1b7d1h2h1g2g1a7b8a8
763790,-1,f5f6e6f4g3f3g4h3e3h4g5d3c2c3e2f2d2c4b5b4c5b3h5f1e1a6a4a5e7a3h2c1g1c6b6d6d7a7b2f7f8d1b1d8c8e8c7a1a2h1a8g2b7b8h6g6h7g7h8g8
763788,1,d3c3c4c5d6e6c6e7f5e2d2f6d7d8f7e3f4f3c7e8f8e1c8g3b5a6a4b6b4a5a7g4a3g6g5h6b3g7h4h5h8h3h7g8h2g2h1f2g1f1d1c2c1b1a1a2b2a8b7b8
763786,-1,d3c3c4e3f2f3f6c5b3b4e2f4b6d2a4a3d1c1e1c2g5f1g3h3a2b5a5g4h4h5b2b1g2g1a6a7c6d6d7e8a1e7a8e6b7c7b8c8d8h6h7g6f8f7g7h8g8f5h2
763785,-1,d3c3c4e3f4d6e6b5e2f2b4a5d2e1c1f3g4d1f1f5f6e7f7g5h6f8g6d7c6c7c2h3h4b6a4c5a6g3b8a3a2c8d8e8g8h5h2g2b3b7g1h1a7a8h8a1b1b2g7h7
763783,-1,f5f6e6f4d3d6f7e7g5g4g6e3h4h3c7h5h6h7d8f8g3e8d7c8f3c5c6h2b6f2g1e1g2e2d2h1g8h8g7f1d1c4b8c2c3c1b1b5b4a5b3a3a6a7a4a2b2b7a1a8
